txn_id,user_id,name,card_number,merchant,timestamp,location,device_id,amount,is_fraud
124,2c08722c-ae66-406c-adca-ee8c2702117c,Denise Harper,4856132921719958349,Jimenez PLC,2025-07-20 01:15:57,"East Jeffrey, MA",66033607-26fa-4ca1-83e1-5edbec3a2fac,5804.67,1
125,899e3fc2-c906-4f59-80a2-2c64fddf8531,Randy Fletcher,4217071784163117,"Flynn, Ramos and Dillon",2025-07-10 18:02:44,"New Cindy, GU",c59a43b7-649a-4506-ae15-7c3e72f333d5,94.65,0
126,15f76feb-0de3-40ee-88f9-af7bc0c1095e,Tara Wallace,6555336457605495,Holloway-Richardson,2025-07-13 00:52:13,"London, UK",637d8e63-c45d-469f-b2d1-0728d458ffbf,3651.88,1
127,28e308b1-aa17-4a61-a4a4-37bc3b184030,Robert Evans,3588047361927622,Cox Group,2025-07-09 10:24:40,"East Cody, OR",5e56f0f5-7f53-4f4d-a6fc-375b6630d3e9,1012.01,0
128,5f135a81-3690-48bf-9b47-bdd7d36614b8,Andrew Jenkins,3559318012776386,Ruiz-Norris,2025-07-28 05:58:29,"West Robert, CT",ab01a9ae-3498-474a-80dd-52e57014ea96,1029.31,0
129,38cb77ae-548e-4c5c-bc76-d0b88754fabb,Justin Howell,3505774186251918,Herman-Calhoun,2025-07-07 08:28:43,"Leroyberg, WY",3a59a0bf-49b8-4491-8cf1-e110ba18f74e,860.7,0
130,2951d218-034b-479a-9952-40b04f0adec2,Nina Fritz DDS,2710278461175696,"Miller, Garcia and Mcclure",2025-06-29 23:42:13,"Lake Annette, WY",740bee8e-f357-4f74-a812-b8590760dd22,416.53,0
131,57c6c768-a36c-48f7-9a22-e7f1dc2631c6,Katherine Griffin,180093746332334,"Gardner, Finley and Preston",2025-07-07 04:50:59,"Marissaberg, AL",a00cb7c2-73d3-43c4-a4de-c077531b2896,670.81,0
132,a69f3931-cd2d-4bde-ada4-96eff22118ee,Maria Anderson,213164204581372,"Edwards, Patterson and Bowman",2025-07-11 21:03:42,"Lake Coreyborough, CT",29d1ab5a-da67-4e9a-b315-761da9c03aa7,537.23,0
133,b411a8ac-235e-4ee2-8dd6-c24e93a51a79,Jennifer Perez,4973696431203397,Lozano Inc,2025-07-12 10:32:45,"Meadowsfort, TX",ed7c3d95-88c7-42fc-b357-099911bec7c3,109.32,0
134,e09392de-3446-4aaa-895c-9a512c74ec99,Johnny Williams,4341316209338045,Williams-Cruz,2025-07-09 11:02:07,"Trevinoside, OH",8967341f-30d3-487a-8723-9f19323e2b27,39.04,0
135,2bb1cb0a-7695-466e-ba4e-b9455e589fab,Dr. Elizabeth Thompson,3549679332090672,"Barron, Moore and Heath",2025-07-16 02:47:45,"London, UK",37626967-af1b-4a85-9e42-e8b37f2dc38c,175.78,1
136,f094b6cc-3e23-4252-a66d-d5c53a5f141c,Donald Bishop,2269737688156982,Erickson Inc,2025-06-30 00:09:47,"West Michaelchester, SC",1c4b56ef-18a2-4642-a366-af1983386706,137.68,0
137,dec23371-900e-46bc-b8e1-d4c4ceea5235,Joshua Taylor,30176363482227,Sheppard Inc,2025-07-27 01:28:26,"New York, NY",f7b76561-c0b5-41e6-a76b-2200e08838f9,267.3,1
138,268fba88-228c-43e8-9c32-09da45d2a616,Haley Walker,370955313759216,Green-Allen,2025-07-07 21:22:13,"Lake Lisa, MT",957e8355-92b3-4419-8c3b-265e1c39b23e,502.96,0
139,42c29ce8-f802-4d3a-ac79-5612d651709c,Michael Hurley,4456684079419050296,"Craig, English and French",2025-06-29 04:44:53,"West Tyler, HI",cd204830-5d3e-4a70-a47c-7f4d63d14406,283.59,0
140,5610d5cc-ba2d-49c9-b927-c22e95289c63,Kevin Jennings,3555579050368048,Stone LLC,2025-07-05 11:43:34,"Ericport, MD",5414bd20-0c1e-4b76-b9e8-f02800c3a193,644.41,0
141,94e14372-6fcd-405f-b633-be57a80fecba,Robert Smith,2711862226759669,Chen-Combs,2025-07-02 22:22:32,"Port David, MA",cbdf1e24-24e8-423f-a7da-d61c76f32758,124.18,0
142,0c41e701-0b23-4568-9300-5d31d322f606,Mary Carter,060410945525,Riley-Owens,2025-07-05 06:04:51,"Teresafurt, OR",df223fe4-9855-4768-9e64-da9f63c202d1,609.46,0
143,70d3c5c7-ede4-4b3e-991e-b0458cf25cd3,Dustin Marshall,4612058273462309,"White, Young and Brown",2025-07-19 23:22:11,"Gonzalezview, PW",5437edad-cfea-4e5b-8a9a-0aa4bf422291,136.73,0
144,388021f8-1d1f-4a27-9f80-12272d01947c,Aimee Jones,3515014286658300,"Sims, Sanchez and Harris",2025-07-11 16:44:22,"West Natalie, PR",1fed56e5-1195-42ae-8068-2b2d5b921c5c,454.99,0
145,d4692ff5-b00a-4a98-a31a-df728323bdfb,Martin Williams MD,30213910540692,"Hernandez, Lopez and Harrington",2025-07-27 02:09:25,"Melanieshire, AK",42d72258-67a0-4db7-a389-4da031aaf647,1508.56,1
146,58af7c41-9714-4c41-9533-44921eb55a1a,Jacqueline Cook,180054231798975,Cole-Archer,2025-07-18 14:17:20,"Allisonmouth, ME",bfdfda54-9b75-4a92-b8fe-16c218f55d0d,84.05,0
147,ebf2c40f-0739-49be-87eb-3d35decfe730,Jeremy Hale,4785830601482,Brown and Sons,2025-07-02 02:25:21,"New Randy, PW",a75d02e7-e87f-43b7-964e-b516ae25988d,567.33,0
148,0774e7cd-9434-4bd2-b86f-04177ad91f3f,Benjamin Peterson,4530094890553161,"Moreno, Fox and Ibarra",2025-07-01 16:19:54,"Robinsontown, PR",99d64151-a10a-4139-bfaf-b9ecafb93ca5,339.31,0
149,2978dcf3-d7fb-4006-babe-ced4349a6dc8,Rebecca Davis,3596720862408744,Moore LLC,2025-07-03 21:07:19,"North Eddieland, MA",b18473ee-103f-425b-b9d8-d8186cc0ebf9,644.55,0
150,c71989e9-8d42-491f-bce6-bf8a1efeeb00,Brian Todd,562004461538,Walker-Griffin,2025-07-10 11:36:37,"East Michelebury, VI",ffe79450-30f5-4fd6-8474-12f1cc001b73,455.14,0
151,1cfcbb7e-e0f5-4ec8-9c94-2a95483b8e57,Jessica King,379770424023258,Kaufman LLC,2025-07-12 12:38:02,"Port Derekhaven, OH",d4554424-d877-44bb-b496-77a5f75d8e2a,229.97,0
152,47735037-aa71-4d27-b629-6dd912d34314,Jennifer Rojas,3569173654010760,"Rose, Holmes and Young",2025-07-26 04:26:53,"Martinstad, RI",059fd8d2-ea5d-49c4-83a6-37658226a059,912.93,0
153,dfa0b23f-c5d8-4f3a-864c-40a4bd849ab7,James Johnson,4039586844509427,"Wyatt, Fowler and Barker",2025-07-28 00:14:49,"Terryside, MS",d0b3f93a-a595-4b91-802a-673dee1b9aac,3719.03,1
154,f7b7fa1e-0e1b-4213-8fe5-5335134a99d0,Kevin Thompson,2325991774660017,"Jackson, Gordon and Hill",2025-07-14 19:36:50,"Hansonchester, CO",078def9e-f374-4223-abfa-d4dbf57fca8c,817.92,0
155,1e301fdf-bfd2-4157-bd4d-cfec9582e121,Jordan Johnson,4050480273052,Lawson Group,2025-07-21 19:49:36,"Gardnerfort, CO",e90fce40-e444-4dd4-9dd1-e482d2fcd2b3,738.27,0
156,15f76feb-0de3-40ee-88f9-af7bc0c1095e,Martha Johnson,4114317604907215,"Lee, Berry and Gutierrez",2025-07-21 21:48:52,"West Aaronshire, AS",4f347268-d2dd-45a6-8a6d-d54a1bebc42b,420.34,0
157,32bbe6e0-4c1f-4cad-9a4b-2d5bf764cbe2,Dan Hamilton,4359049298267176,"Nelson, Fisher and Pierce",2025-07-14 02:46:59,"New York, NY",58b23894-16bd-40a8-b690-9bfdf07f0baa,2810.56,1
158,57d93f5d-1a66-451f-bbcb-7bc153768dd4,Eugene Cook,4370969966541,Ferguson LLC,2025-07-23 11:34:51,"Ortizland, MS",befdffee-92ec-466b-829a-914e9ebee710,1068.54,0
159,9df4331c-8bf6-4b7e-be40-17e895fdc4de,Sherry Brown,503892116412,"Bell, Sullivan and Burns",2025-07-11 14:09:34,"West Calvinberg, LA",350cf1c5-3bd1-4152-bc38-d056a0e2cbdb,338.81,0
160,2f83e2e1-de67-46b8-a4c6-0336c79c28db,Tracy Romero,3500904881345088,Bradley-Frazier,2025-07-26 02:37:51,"Tokyo, JP",5a1c8d9e-9e6f-4e38-bdde-d648a8dab77a,2563.95,1
161,992b1518-5daf-4843-858f-43db17e8fc90,Samuel Allen,502083612049,Brown-Garcia,2025-07-25 10:18:17,"Guyview, NH",31fecb99-6661-45f5-b828-691850e58af6,1020.75,0
162,892fcae3-7573-4748-a3da-fa622cd12250,Brian Peterson,3514381176009055,Bishop Group,2025-07-05 00:10:03,"Barberport, PA",20075a2c-a827-496c-9979-eaff81f3ab27,1097.75,0
163,6f580e31-3783-4024-bf68-487c1dee06fe,Valerie Henry,4776914626764894,Sanchez Ltd,2025-07-27 13:16:15,"South Dwayne, AL",9a1a495d-9939-4787-9880-5450adec99b7,1185.96,0
164,5e4f5f50-94be-4206-9a6b-82b4c47fd3dc,Stephanie Hamilton,4630179750691990621,Bean-Higgins,2025-07-26 00:21:12,"Port Jasonchester, TN",7fafeaeb-d7c3-43d4-8cdb-7dc57d5eb9ea,1152.26,0
165,ce8a3a08-658a-42b0-af3c-64996e88d644,Mrs. Sierra Mack DVM,3537165650011072,Curtis Ltd,2025-07-07 12:05:25,"East Christinefort, IA",5e6d39bc-e340-4fa7-a70c-8b79b6396a9d,1054.25,0
166,1aa2a913-6018-43a6-84d4-7d7d7b07fb9e,Kurt Davenport,4810197984626,Wilson LLC,2025-07-19 04:46:12,"Lake James, KY",9506acbf-5423-4eac-9a0a-bac79f349617,423.41,0
167,97ad1f57-1488-4803-bd5e-d9032f724a25,Bonnie Bradley,2720743020478822,Willis Group,2025-06-28 18:48:38,"West Christine, PW",684b3e6e-1c68-468d-8ce1-350518056766,555.14,0
168,58513d24-0f03-440d-bc32-6aabc501f5b2,Cynthia Castillo,579840652807,Williams-Price,2025-06-29 04:24:04,"Lake Lisaside, CA",86dc71f0-6eca-43b1-b65d-095fb09cb1b1,1281.72,1
169,8544a52e-5cd5-4498-a0b7-75191e5c40dc,Dustin Gray,213142800445051,"Alvarez, Hester and Jones",2025-07-07 11:14:19,"South Brentview, NY",1dbb86f8-bd2f-4511-a49b-edd8dae3f96d,1052.31,0
170,5c3b34b0-655f-475d-9564-02e5126a7a85,Kayla Summers,4087741631735223181,Fisher-Schroeder,2025-07-16 02:42:14,"Thomasberg, PW",1cebb94d-281f-4022-9b52-a8140ded29f7,1020.86,1
171,75cb2517-cb17-42e7-9805-053d281a0830,Michelle Silva,30211372073939,"Daniels, Williams and Gibbs",2025-07-18 22:26:14,"Port Justin, OR",79a57db5-aa66-4a2b-a20d-6e9fbd68ee98,718.66,0
172,3c321ed1-f0f1-46fd-9f73-2c40ea21b5b2,Sandra Lee,4694169060157143048,Williams Group,2025-06-30 20:51:16,"Morganport, SC",542c3a7c-29ed-4dff-aa20-070ca3b88866,796.89,0
173,0be16126-2d9a-4aa7-b8b9-56c68d8733b3,Tina Williams,4824662270982773,Cooper-Spencer,2025-07-18 08:29:04,"Arroyotown, ND",67e35419-6d6b-41e0-888f-141490d5f4d1,1146.01,0
174,101424a6-da00-47aa-8769-24703f5b9660,Kaitlyn Calhoun,30403270837156,Crawford-Chen,2025-07-23 22:39:26,"Thomastown, RI",e153229b-8785-4e39-9eb5-efc2c097f15d,506.43,0
175,f70f7b56-a4fb-4d99-8aee-64dab4619f95,Christopher Baldwin,30178385049208,"Olson, Woods and Price",2025-07-11 04:21:38,"West Jodi, PR",ff2c513e-9182-4ee2-b0c5-549243cbf856,813.95,0
176,9f32581c-00ad-4be7-b1db-2ee03f5b40a8,Arthur Henderson,2308269632023202,Carrillo LLC,2025-07-28 12:55:19,"South Seanstad, WA",ba3b4b24-1ad8-436a-810e-24dd1fa1f5fa,1130.62,0
177,e959c19e-a584-48a1-86f0-f1dff474feda,Leonard Martin,567827146125,"Fuller, Hogan and Norris",2025-07-15 00:34:13,"Dianaton, VT",a5c5cb4d-d14d-43a5-944f-23b513e86ade,844.07,0
178,29a11803-4587-4be3-9a41-385c833c7a7d,Alicia Greene,3540802856240072,Wagner Group,2025-07-06 07:53:30,"Port Davidberg, HI",dd6951e6-87cf-462f-b098-589eaefbef94,772.62,0
179,26343add-d14c-4c47-bf38-6f242724e312,Troy Thomas,6507667700627590,Stephens-Carter,2025-07-08 08:04:34,"Smithton, NH",8d731fea-cdbb-4757-ba4c-fbb495b99c00,248.68,0
180,dabd3b44-a083-4909-96cc-201a63f5af06,Nancy Patterson,372505847258744,"Peters, Walker and Salinas",2025-07-15 05:15:23,"Tokyo, JP",e374d1ac-a3ad-4e3d-82b5-2f54aa16a298,431.53,1
181,01fd8556-9701-4ba8-b5d1-0809190ea7f1,Adam Johnson,6011854998321289,Russo-Duran,2025-07-17 01:32:22,"Tokyo, JP",3ce95f7d-f6e9-407c-99eb-f405663f6533,133.37,1
182,828ef7b8-f389-4c58-8359-2312a7ee4d58,William Wu,375707815923146,Barnett LLC,2025-06-30 14:28:44,"New Joshua, RI",4665cc9b-c49f-41e3-8291-d60b7de42d1d,738.14,0
183,db01ccd2-5938-434a-8dd1-b739d54588be,Roger Hall,6554886354382334,Richardson-Butler,2025-07-23 16:21:29,"Goodmanberg, ID",363e4cd5-87f7-4a81-8ef7-0e63de3a8738,207.65,0
184,c3ed783e-0b02-4b8f-82d6-b2d4f225d7b1,Noah Hale,4893220959568482,Wong-Evans,2025-07-27 07:42:53,"Lopezburgh, MN",8f0ae7e7-3abb-489a-9703-2e5d7e803e6b,516.5,0
185,25f83b9d-c12e-49b9-a9f5-e0b0f42c773e,Caleb Ramirez,30115819572009,"Li, Henderson and Lara",2025-07-27 20:29:44,"Port Sierraview, WV",f7b8ab8d-0a3b-44b1-84e5-8d6dba99ae31,1158.26,0
186,3664fd9d-fdb6-4beb-b2dc-623fb9239c16,Mr. Sergio Davidson DDS,2708136432437138,"Jones, Stone and Jones",2025-07-18 12:29:41,"West Donald, AS",49c2c93b-4f6b-4f56-bab0-fd62a41b0888,849.45,0
187,6845feac-70a2-4704-83f5-995e14f387d4,Douglas Murphy,2720628607986372,"Butler, Smith and Ferguson",2025-07-01 14:00:19,"South Maryland, CA",15d10c02-3753-466e-97bf-7918449ad1fb,436.78,0
188,71cba9f7-e244-4737-a924-68ebfb152038,Matthew Fischer,4111155266029172,Hooper-Williams,2025-07-26 09:55:41,"Mooreport, DC",92943626-1465-49e4-8038-54edb0c6b9db,1025.37,0
189,5f135a81-3690-48bf-9b47-bdd7d36614b8,Gerald Peters,3593566356959111,"Salazar, Sullivan and Harvey",2025-07-08 12:09:50,"Jordanburgh, PW",681d99a1-0db1-49d7-8813-7e5d8e0b5691,261.16,0
190,f4b48dd3-fadc-4809-94f5-c9d3a7d53528,Amanda Cole,2667200411228923,Gaines Group,2025-07-22 13:22:55,"Johnsonberg, ME",d17e2bbf-fd69-4fdd-936e-a5eb7099d8ba,320.68,0
191,20f841d3-9691-4bcc-8294-3de8fbaa1871,Christina Jones,4868722771029206,Riddle LLC,2025-07-06 13:01:55,"Taylorhaven, CO",ecfe8ce4-7abd-473e-bcc4-824433e10560,475.69,0
192,4e326ebe-2e68-4777-90b4-28c04c2dcb1a,Sarah Leon,180029853677137,"Gomez, Chen and Ortega",2025-07-03 04:03:57,"Tokyo, JP",5cc2616a-aa17-4c67-8cb5-0a8645968c99,895.88,1
193,cec8ef55-652f-4f0f-9ca4-e19b18066b49,Dana Lozano,4791157484646281086,Allen-Turner,2025-07-10 09:32:02,"South Teresa, WA",a121a5f4-13ce-4f4e-b0fb-ad85e1f37090,277.82,0
194,5362bd88-d586-4a43-b1e5-50b98c4dabc6,Sandra Marshall,4359633172685,"Ortiz, Briggs and Brown",2025-07-15 09:52:59,"Christineview, PW",139c56b8-1cf5-40ab-ae4a-f5a1effa57d1,50.49,0
195,589c3cfd-7cc0-4689-907e-46330ddb5053,Alex Dominguez,2354898959064671,Braun and Sons,2025-07-24 11:58:56,"North Sarachester, AR",0a590e26-98f9-422c-83d4-b962fdab4706,1160.61,0
196,a2358a34-d637-42cf-a039-1b8262742762,Heather Herrera,4985812834389099,Jenkins PLC,2025-07-18 23:07:17,"Ryanchester, DC",b5536d3d-16db-47f8-ac60-8b67b3ec55f7,311.99,0
197,51352b52-d051-48bd-be22-fba9ec68c2ec,Jeffrey Hanna,4010037138521,"Deleon, Nelson and Clark",2025-07-17 00:53:35,"Brianside, OR",150fa47e-6c14-4e9e-a049-7fa8e0f664f8,1015.37,0
198,489eb2de-7ca8-47ac-b20e-e08893c53f25,John Obrien,3536351376043653,Huff-Gould,2025-07-03 03:14:16,"London, UK",cb9709ce-d7d3-4d83-9d35-0c1d0704b0e1,5160.68,1
199,fbcc4765-9e95-48e7-a9bc-8163f73f47ab,Joshua Lindsey,6572574953602314,"Lewis, Bauer and Alexander",2025-07-01 17:09:20,"Lake Donna, NY",7af6cf89-b9ec-4a07-9791-7c2a40b1d90c,385.45,0
200,28e2ebe8-2120-471e-8227-d03fc7d576cd,John Mason,4182142370611181692,Green Ltd,2025-07-14 08:02:20,"North Daniel, AS",045fc8ab-9712-46a2-8db0-077ed31da483,896.43,0
201,b9d90ad1-a968-495f-9547-43d50450a5bb,Karen Joseph,2720651175307045,"Holland, Barrera and Randolph",2025-07-09 09:33:16,"West John, RI",77f3d4a0-f37a-48d0-a5d3-7311e50d10ad,978.69,0
202,7b4832b1-13bd-4c19-ae10-c742c9ff6a04,Yvonne Wise,30354011045189,Hall PLC,2025-07-16 00:27:24,"Jamesmouth, ID",a7a03bfa-9436-4412-a3e5-37060e257e54,4682.95,1
203,4b9fbaec-8be4-4d32-8785-8c6e800b213b,John Dixon III,6011033217688683,"Castro, Zhang and Copeland",2025-07-15 16:18:30,"North Jeffreyborough, MI",e05354f9-81f4-465e-9f4b-1f4870f0f0ee,384.38,0
204,759e7c3f-1d9f-4bb8-a05d-0ad83f28fa43,Kelly Ponce,374858960895521,"Hurst, Hoffman and Miles",2025-07-26 21:30:20,"Port Derekstad, NC",510159c8-3a24-415d-9148-00a707d6a6a0,311.94,0
205,74cd8c3a-ab42-4aeb-8b64-4f7bb177305d,Jamie Kirby,3523986053195964,Rivera-Ramos,2025-07-09 05:35:38,"Morrisonside, SC",fe6686c6-b5c4-4a45-8149-851654cbcaf1,901.6,0
206,43b66466-9233-4fff-92a9-b3b354bd4114,Monica Spencer,4779293009300191519,Reyes-Riley,2025-07-10 12:08:12,"West Amber, MN",9be252a7-8af8-47a5-b87b-47522f535538,532.24,0
207,b411a8ac-235e-4ee2-8dd6-c24e93a51a79,April Thornton,4949892641422647442,Hancock PLC,2025-07-01 07:23:16,"North Vanessaport, VT",8c2781f5-c5f6-4dce-8d68-2be59a6535ba,694.99,0
208,e17b244c-3026-41d5-bdbf-8d19afe825f7,Aaron Davies,4592430596492889,Williams and Sons,2025-07-20 21:51:44,"Anthonyfort, MI",5b2513da-7723-40ac-82d1-75b5b0431f0f,173.84,0
209,da63824a-829a-4607-8cfb-bc7bb9373da5,Joseph Parker,639069141104,Obrien Group,2025-07-26 00:20:26,"New York, NY",f543d540-deb3-4056-9926-e6209b6e45fe,511.09,1
210,744387b8-c417-4cda-95b8-3fc29e49044f,Robert Austin,2259821044330895,"Cruz, Galvan and Mckee",2025-07-16 09:01:27,"West Clarence, FL",4035803e-134f-4652-bef0-9857af807de0,298.75,0
211,de412338-26e0-4761-a51c-583953ae06e2,Amy Jones,371246508507365,Whitaker and Sons,2025-07-11 18:53:17,"North Dustin, MA",e24e0bee-2d5c-4113-83ee-38c8d5dd9993,361.96,0
212,cc97b812-1115-4326-a79b-fd6b3c0c0ecc,Sheri Stevenson,4516325489810965263,Johnson-Mann,2025-07-04 16:35:28,"North Melissa, LA",e75e21e6-9441-4cba-a1df-2147f1fcaf2d,126.93,0
213,f643df9c-02c7-49e3-9d6d-a79aa4784c25,Mrs. Sarah Beasley,6565914438824670,Calderon LLC,2025-07-04 23:30:33,"Johnsontown, OH",032a8bf6-73a8-4ab4-8e41-ae750c3f13e4,860.35,0
214,08406585-f92d-47fb-8d23-147e7518b862,Matthew Morgan,213191207735812,"Baxter, Cruz and Donaldson",2025-07-11 08:38:38,"Hannahport, VA",c0a683c2-5d1e-4adc-8688-7e07e2567eef,11.58,0
215,5632c4a8-e73b-4053-9508-152a955eea7e,Kelly Hamilton,180060495266062,"Marshall, Murphy and Lopez",2025-06-30 14:09:37,"South Dustinburgh, WI",69db1316-2725-4849-bcd5-bc2a2a806824,1063.32,0
216,586c6294-d6a4-4470-9a7a-6ef53bd60e04,Mark Smith,4725748578166,Velazquez-Richardson,2025-07-02 17:59:06,"Davidton, WI",8fd82644-2942-4e55-9010-7b4a0bb2cffc,431.78,0
217,23907643-20da-4d51-82e3-f726941b8625,Reginald Johnson,3529191696258303,Hood-Doyle,2025-07-17 05:56:08,"North Tinaborough, FM",e524da0b-47a9-48a3-95ad-479aa10d7e88,503.55,0
218,744387b8-c417-4cda-95b8-3fc29e49044f,Patricia Jones,371485735864302,"Jackson, Hale and Wood",2025-07-06 17:36:50,"Jeffreyfort, WV",a0e5deb8-1498-4a43-8f16-6ada7e4ec459,1035.18,0
219,d183ff80-f90c-4595-8908-518412195bc5,Julie Smith,503863024306,"Bishop, Perez and Chen",2025-07-21 02:21:25,"Tokyo, JP",4cd070b8-e173-44b5-b2e7-5fcbebe50cdf,2847.62,1
220,089b6d06-6497-4e40-93d4-9bc6b29102ab,John Andrews,4183673747481,Jones PLC,2025-07-03 14:17:41,"North Randallmouth, NV",9059ab25-268d-4b4e-8ab7-28d84a69b502,236.66,0
221,34f24924-14ef-4885-9ff1-7d1a71fd3c6c,Hunter Anderson,6011688893807111,Bullock Ltd,2025-07-05 19:37:28,"Spencerview, WA",10c77473-f0a3-4bbb-9b74-49a2b2e8ee40,313.23,0
222,a8aafe21-62fc-45ed-b1ca-fc052df32638,Jonathan Fisher,340993755427973,"Browning, Smith and Howard",2025-07-24 21:52:11,"Stevenside, IN",e37c4022-b86d-4e7e-b9c9-75efe4533c1a,1128.0,0
223,f19858bb-e113-4eca-ad37-7b5f4851b665,Christopher Zuniga,371914296748075,Lee-Mendez,2025-07-23 15:47:24,"Lake Catherine, ME",fd3256e7-67a2-4836-b8c0-01d46d4c0ede,978.07,0
224,a9d2d6a1-8338-4c17-87b1-5a64e9a9331e,Cynthia Dennis,3559455877725718,"Cole, Acosta and Conway",2025-07-22 21:42:58,"New April, UT",71e6f156-1e5a-4bfd-9b56-b511cefe80ee,1013.2,0
225,6fa96b9d-0d0e-49a8-80ee-1599ce81c9cf,Kenneth Marks,4394174323333418,Bishop and Sons,2025-07-26 08:09:17,"Brandibury, WV",5167ed3f-565e-4c80-94e2-d5ee0c514d44,125.82,0
226,dbccc60d-99ef-4035-b0e4-9d76576b48ed,Jackie Clark,2263876536965016,"Wilkins, Wong and Rodriguez",2025-07-08 17:58:17,"North John, OR",88d66320-06ff-4f9e-b398-71e11adeb2d2,878.41,0
227,db396825-b0f3-4641-bd01-d6effeea4abf,Antonio Casey,2277142378270070,Horn and Sons,2025-07-19 18:38:06,"Robinsonland, ND",6c9e94f6-beee-462c-93e4-af5d07c53de1,165.76,0
228,22175343-227a-4d4c-bb2e-2f135c6efc83,Paula Williams,4882532639212221,"Patterson, Mcguire and Miller",2025-06-30 13:55:10,"Wandaborough, DC",e6484e4e-adac-4f2a-a990-757b48a6c03b,926.66,0
229,24a638f7-8d1f-4aba-b609-002b20c039f2,Cynthia Boyer,6555384303701019,King PLC,2025-07-24 12:53:58,"London, UK",7d5b2575-ea2f-41e1-afc8-758b44c3c17d,1931.81,1
230,e8ec30a5-50fc-40d6-84ed-7b285a14cd45,Karen Torres,060486642360,Mcdonald-Mathis,2025-07-25 16:42:21,"East Katrina, NH",d5bcda54-4212-43b1-bcaf-db3f8992d53a,1107.45,0
231,28db2812-5be6-4788-a473-be91fc8d071c,Robert Lopez,180059711224400,Gallegos Ltd,2025-07-28 14:06:53,"Smithtown, ND",88751c70-90ff-4f32-a732-66759191fda3,167.38,0
232,1ab9ec1f-545f-43b9-880f-598c8b2003db,Devin Harrington,6011032330207876,"White, Barber and Gibson",2025-07-03 18:26:25,"Waremouth, NJ",cde0734e-66b9-40fd-8f80-996e2fb3c91b,894.28,0
233,7e5128dd-f1c1-472f-8129-8f76cefff099,Mrs. Wendy Griffin,4688597127385414246,Smith-Miller,2025-06-29 14:03:24,"Riverafurt, MT",6bc76aaf-d1d9-491f-b331-43651023fb5c,9.78,0
234,1b105c7c-132d-4bef-ba45-049eca3f1dfd,Virginia Avila,6588039818346145,Rivera PLC,2025-07-22 09:00:18,"East Joyce, OH",d8b398a1-a81d-4562-a9cb-870aba251f25,16.14,0
235,2517b566-1837-4283-bc70-f7f544b40ace,Mark Tate,3575037941080211,Thomas-Cook,2025-07-03 08:57:07,"North Jennifershire, OK",2012b13d-38cd-41b9-92b3-194c1840b889,940.26,0
236,41915bc7-3aac-4a02-b668-22d7efccaff6,Michael Schultz,30192371133116,Shaffer Ltd,2025-07-14 02:58:40,"Johnborough, WV",9aa0ce49-1cac-497d-bd0e-e8e99473411d,616.65,0
237,f38f9782-b94f-4c98-bd76-96ca1b57e0f2,Colleen Barajas,2674854921403367,Rodriguez-Turner,2025-07-18 11:08:41,"Crystalstad, MO",dd4d3458-dc36-4c42-b2d3-c63f4c79fb55,482.92,0
238,c15bec0f-3761-45ca-b9f8-b901af065cf2,Sarah Walker,4326401509057260,"Jordan, Baker and Ryan",2025-07-10 16:25:43,"Lake Vincent, RI",ca8193c7-ba59-4125-9328-3255d50c430f,756.99,0
239,cc996113-f8a6-4552-a7bc-b255c53d0999,Shannon Hernandez,639008256666,Rangel-Weaver,2025-07-10 08:13:13,"New Brenda, DC",6f5c0046-d386-4a60-81b5-686ddeb0fb83,1006.77,0
240,8e428e3e-059c-43d9-8706-0ff3fd470fa1,Felicia Brown,2720210678844283,Johnson-Burgess,2025-07-10 11:15:33,"Guzmanberg, NY",07c39db4-b7a0-44c3-88a2-7510fbfde15d,1117.6,0
241,4136b820-5f67-42af-9278-6de23fd19806,Crystal Wilson,3558218801332121,Franklin Inc,2025-07-12 00:36:54,"London, UK",6b936acf-aab1-46d6-9f70-55de11809a2e,3723.16,1
242,67583026-8ac7-47ec-8bb6-4fb10c60d5e5,Casey Porter Jr.,3577481902078939,Mcbride-Kelley,2025-07-28 02:28:23,"Port Kathleenhaven, NH",3819ce5d-3c0f-4f70-abad-f7174babf07f,540.87,0
243,7debf197-50e0-4b91-9cc4-ed1b8fc09963,Emily Perez,180046152396813,Steele Inc,2025-07-27 03:47:30,"Jeffreybury, HI",016850a6-15b8-4a41-ad82-48cd85f82373,238.06,0
244,60a56633-fa06-41f7-93a2-f8c0ea97b792,Susan Chen,3597616713174494,Wells-Henry,2025-07-14 23:33:36,"West Jenniferport, MP",9afadfcf-51f8-4159-85dc-5b2f494069e2,151.13,0
245,6b71d8c2-9173-4647-bf3d-3f4a87a9454a,Mrs. Lisa Roberts,30000738306442,Vaughn-Duncan,2025-07-18 14:21:52,"Pennychester, NC",727391ad-c025-495d-ac1c-309f4b3ec33e,697.59,0
246,e1c8bf90-568e-46a5-9ab4-99a780cbf6b3,Marcus Knox,4269069861996531307,"Williams, Obrien and Powers",2025-07-11 22:22:06,"Hoganborough, PW",56c12d46-15c3-4fb1-8e3f-774e7cdb1ff9,1103.44,0
247,6cec452a-b01b-4831-b411-49d793137cb5,Patrick Wood,180086991706145,"Patrick, Sullivan and Stone",2025-07-07 06:27:00,"Tokyo, JP",2a8aab01-af89-444f-a780-0bd06577f1be,587.24,1
